"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Connecticut"	"09"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Heroin"	"T40.1"	29	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other opioids"	"T40.2"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other synthetic narcotics"	"T40.4"	66	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Heroin"	"T40.1"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other synthetic narcotics"	"T40.4"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Heroin"	"T40.1"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Other synthetic narcotics"	"T40.4"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Heroin"	"T40.1"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Other synthetic narcotics"	"T40.4"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Heroin"	"T40.1"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Other synthetic narcotics"	"T40.4"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"May, 2018"	"2018/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"May, 2018"	"2018/05"	"Heroin"	"T40.1"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"May, 2018"	"2018/05"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"May, 2018"	"2018/05"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"May, 2018"	"2018/05"	"Other synthetic narcotics"	"T40.4"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Heroin"	"T40.1"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Other synthetic narcotics"	"T40.4"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Other synthetic narcotics"	"T40.4"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Heroin"	"T40.1"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Other synthetic narcotics"	"T40.4"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Other opioids"	"T40.2"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Other synthetic narcotics"	"T40.4"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Heroin"	"T40.1"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Other synthetic narcotics"	"T40.4"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Heroin"	"T40.1"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Other synthetic narcotics"	"T40.4"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other synthetic narcotics"	"T40.4"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other synthetic narcotics"	"T40.4"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Other synthetic narcotics"	"T40.4"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Other synthetic narcotics"	"T40.4"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Other synthetic narcotics"	"T40.4"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"May, 2018"	"2018/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"May, 2018"	"2018/05"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"May, 2018"	"2018/05"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"May, 2018"	"2018/05"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"May, 2018"	"2018/05"	"Other synthetic narcotics"	"T40.4"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Other synthetic narcotics"	"T40.4"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Other synthetic narcotics"	"T40.4"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Other synthetic narcotics"	"T40.4"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Other synthetic narcotics"	"T40.4"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Other synthetic narcotics"	"T40.4"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Other synthetic narcotics"	"T40.4"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other synthetic narcotics"	"T40.4"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Heroin"	"T40.1"	60	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other opioids"	"T40.2"	110	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Methadone"	"T40.3"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other synthetic narcotics"	"T40.4"	198	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Heroin"	"T40.1"	36	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Other opioids"	"T40.2"	78	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Methadone"	"T40.3"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Other synthetic narcotics"	"T40.4"	165	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Heroin"	"T40.1"	49	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Other opioids"	"T40.2"	84	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Methadone"	"T40.3"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Other synthetic narcotics"	"T40.4"	132	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Heroin"	"T40.1"	62	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Other opioids"	"T40.2"	104	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Methadone"	"T40.3"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Other synthetic narcotics"	"T40.4"	159	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"May, 2018"	"2018/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"May, 2018"	"2018/05"	"Heroin"	"T40.1"	73	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"May, 2018"	"2018/05"	"Other opioids"	"T40.2"	102	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"May, 2018"	"2018/05"	"Methadone"	"T40.3"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"May, 2018"	"2018/05"	"Other synthetic narcotics"	"T40.4"	207	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Heroin"	"T40.1"	52	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Other opioids"	"T40.2"	90	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Methadone"	"T40.3"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Other synthetic narcotics"	"T40.4"	158	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Heroin"	"T40.1"	64	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Other opioids"	"T40.2"	103	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Methadone"	"T40.3"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Other synthetic narcotics"	"T40.4"	163	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Heroin"	"T40.1"	49	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Other opioids"	"T40.2"	98	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Methadone"	"T40.3"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Other synthetic narcotics"	"T40.4"	161	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Heroin"	"T40.1"	58	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Other opioids"	"T40.2"	95	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Methadone"	"T40.3"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Other synthetic narcotics"	"T40.4"	164	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Heroin"	"T40.1"	43	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Other opioids"	"T40.2"	88	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Methadone"	"T40.3"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Other synthetic narcotics"	"T40.4"	168	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Heroin"	"T40.1"	73	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Other opioids"	"T40.2"	97	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Methadone"	"T40.3"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Other synthetic narcotics"	"T40.4"	222	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Heroin"	"T40.1"	70	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other opioids"	"T40.2"	101	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Methadone"	"T40.3"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Other synthetic narcotics"	"T40.4"	194	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Heroin"	"T40.1"	22	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other opioids"	"T40.2"	36	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Other synthetic narcotics"	"T40.4"	22	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Heroin"	"T40.1"	22	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Other opioids"	"T40.2"	27	Not Applicable	Not Applicable
	"Georgia"	"13"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
