"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Heroin"	"T40.1"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other opioids"	"T40.2"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other synthetic narcotics"	"T40.4"	193	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Heroin"	"T40.1"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Other opioids"	"T40.2"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Other synthetic narcotics"	"T40.4"	151	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Heroin"	"T40.1"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Other opioids"	"T40.2"	39	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Other synthetic narcotics"	"T40.4"	152	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Heroin"	"T40.1"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Other opioids"	"T40.2"	31	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Other synthetic narcotics"	"T40.4"	130	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Heroin"	"T40.1"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Other opioids"	"T40.2"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Other synthetic narcotics"	"T40.4"	138	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Heroin"	"T40.1"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Other opioids"	"T40.2"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Other synthetic narcotics"	"T40.4"	147	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Heroin"	"T40.1"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Other opioids"	"T40.2"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Other synthetic narcotics"	"T40.4"	120	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Heroin"	"T40.1"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Other opioids"	"T40.2"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Other synthetic narcotics"	"T40.4"	148	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Other synthetic narcotics"	"T40.4"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Other synthetic narcotics"	"T40.4"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Other synthetic narcotics"	"T40.4"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other synthetic narcotics"	"T40.4"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Other synthetic narcotics"	"T40.4"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Other synthetic narcotics"	"T40.4"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Other synthetic narcotics"	"T40.4"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Heroin"	"T40.1"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Other synthetic narcotics"	"T40.4"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Other synthetic narcotics"	"T40.4"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Other synthetic narcotics"	"T40.4"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Other opioids"	"T40.2"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Other synthetic narcotics"	"T40.4"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other opioids"	"T40.2"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other synthetic narcotics"	"T40.4"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Other synthetic narcotics"	"T40.4"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Other synthetic narcotics"	"T40.4"	20	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Other synthetic narcotics"	"T40.4"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Other synthetic narcotics"	"T40.4"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Other synthetic narcotics"	"T40.4"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Other synthetic narcotics"	"T40.4"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Other synthetic narcotics"	"T40.4"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Heroin"	"T40.1"	15	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Other opioids"	"T40.2"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Other synthetic narcotics"	"T40.4"	74	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Heroin"	"T40.1"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Other opioids"	"T40.2"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Other synthetic narcotics"	"T40.4"	96	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Heroin"	"T40.1"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Other opioids"	"T40.2"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Other synthetic narcotics"	"T40.4"	107	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Heroin"	"T40.1"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Other opioids"	"T40.2"	47	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Other synthetic narcotics"	"T40.4"	118	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Heroin"	"T40.1"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other opioids"	"T40.2"	59	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Other synthetic narcotics"	"T40.4"	200	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Heroin"	"T40.1"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Other opioids"	"T40.2"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
